25	776	43659	1	2011-05-31 00:00:00	S	1	2429.9928	2011-05-31 00:00:00
26	777	43659	2	2011-05-31 00:00:00	S	3	2429.9928	2011-05-31 00:00:00
27	778	43659	3	2011-05-31 00:00:00	S	1	2429.9928	2011-05-31 00:00:00
28	758	43660	2	2011-05-31 00:00:00	S	1	1049.7528	2011-05-31 00:00:00
29	762	43660	1	2011-05-31 00:00:00	S	1	503.3507	2011-05-31 00:00:00
30	708	43661	15	2011-05-31 00:00:00	S	5	20.1865	2011-05-31 00:00:00
31	711	43661	9	2011-05-31 00:00:00	S	2	20.1865	2011-05-31 00:00:00
32	712	43661	4	2011-05-31 00:00:00	S	4	5.6187	2011-05-31 00:00:00
33	715	43661	5	2011-05-31 00:00:00	S	4	31.2437	2011-05-31 00:00:00
34	716	43661	13	2011-05-31 00:00:00	S	2	31.2437	2011-05-31 00:00:00
35	741	43661	10	2011-05-31 00:00:00	S	2	1009.73	2011-05-31 00:00:00
36	742	43661	6	2011-05-31 00:00:00	S	2	891.2004	2011-05-31 00:00:00
37	743	43661	2	2011-05-31 00:00:00	S	1	881.4687	2011-05-31 00:00:00
38	745	43661	1	2011-05-31 00:00:00	S	1	998.704	2011-05-31 00:00:00
39	747	43661	3	2011-05-31 00:00:00	S	2	881.4687	2011-05-31 00:00:00
40	773	43661	12	2011-05-31 00:00:00	S	2	2447.9928	2011-05-31 00:00:00
41	775	43661	7	2011-05-31 00:00:00	S	3	2429.9928	2011-05-31 00:00:00
42	776	43661	11	2011-05-31 00:00:00	S	4	2429.9928	2011-05-31 00:00:00
43	777	43661	14	2011-05-31 00:00:00	S	2	2429.9928	2011-05-31 00:00:00
44	778	43661	8	2011-05-31 00:00:00	S	2	2429.9928	2011-05-31 00:00:00
45	722	43662	15	2011-05-31 00:00:00	S	3	220.2496	2011-05-31 00:00:00
46	725	43662	5	2011-05-31 00:00:00	S	3	226.8571	2011-05-31 00:00:00
47	726	43662	18	2011-05-31 00:00:00	S	1	226.8571	2011-05-31 00:00:00
48	729	43662	14	2011-05-31 00:00:00	S	1	226.8571	2011-05-31 00:00:00
49	730	43662	3	2011-05-31 00:00:00	S	2	226.8571	2011-05-31 00:00:00
50	732	43662	12	2011-05-31 00:00:00	S	1	440.1742	2011-05-31 00:00:00
51	733	43662	19	2011-05-31 00:00:00	S	1	440.1742	2011-05-31 00:00:00
52	738	43662	20	2011-05-31 00:00:00	S	1	220.2496	2011-05-31 00:00:00
53	749	43662	16	2011-05-31 00:00:00	S	1	2576.3544	2011-05-31 00:00:00
54	753	43662	9	2011-05-31 00:00:00	S	1	2576.3544	2011-05-31 00:00:00
55	754	43662	4	2011-05-31 00:00:00	S	4	1049.7528	2011-05-31 00:00:00
56	755	43662	22	2011-05-31 00:00:00	S	1	1049.7528	2011-05-31 00:00:00
57	756	43662	10	2011-05-31 00:00:00	S	1	1049.7528	2011-05-31 00:00:00
58	758	43662	13	2011-05-31 00:00:00	S	6	1049.7528	2011-05-31 00:00:00
59	760	43662	17	2011-05-31 00:00:00	S	3	503.3507	2011-05-31 00:00:00
60	762	43662	6	2011-05-31 00:00:00	S	5	503.3507	2011-05-31 00:00:00
61	763	43662	11	2011-05-31 00:00:00	S	3	503.3507	2011-05-31 00:00:00
62	764	43662	1	2011-05-31 00:00:00	S	3	503.3507	2011-05-31 00:00:00
63	765	43662	7	2011-05-31 00:00:00	S	3	503.3507	2011-05-31 00:00:00
64	766	43662	21	2011-05-31 00:00:00	S	3	503.3507	2011-05-31 00:00:00
65	768	43662	8	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
66	770	43662	2	2011-05-31 00:00:00	S	5	503.3507	2011-05-31 00:00:00
67	760	43663	1	2011-05-31 00:00:00	S	1	503.3507	2011-05-31 00:00:00
68	714	43664	3	2011-05-31 00:00:00	S	1	31.2437	2011-05-31 00:00:00
69	716	43664	4	2011-05-31 00:00:00	S	1	31.2437	2011-05-31 00:00:00
70	771	43664	6	2011-05-31 00:00:00	S	3	2447.9928	2011-05-31 00:00:00
71	772	43664	1	2011-05-31 00:00:00	S	1	2447.9928	2011-05-31 00:00:00
72	773	43664	7	2011-05-31 00:00:00	S	1	2447.9928	2011-05-31 00:00:00
73	775	43664	2	2011-05-31 00:00:00	S	4	2429.9928	2011-05-31 00:00:00
74	777	43664	5	2011-05-31 00:00:00	S	2	2429.9928	2011-05-31 00:00:00
75	778	43664	8	2011-05-31 00:00:00	S	1	2429.9928	2011-05-31 00:00:00
76	707	43665	3	2011-05-31 00:00:00	S	1	20.1865	2011-05-31 00:00:00
77	709	43665	9	2011-05-31 00:00:00	S	6	6.175	2011-05-31 00:00:00
78	711	43665	1	2011-05-31 00:00:00	S	2	20.1865	2011-05-31 00:00:00
79	712	43665	6	2011-05-31 00:00:00	S	2	5.6187	2011-05-31 00:00:00
80	715	43665	4	2011-05-31 00:00:00	S	2	31.2437	2011-05-31 00:00:00
81	773	43665	2	2011-05-31 00:00:00	S	1	2447.9928	2011-05-31 00:00:00
82	775	43665	7	2011-05-31 00:00:00	S	2	2429.9928	2011-05-31 00:00:00
83	776	43665	10	2011-05-31 00:00:00	S	1	2429.9928	2011-05-31 00:00:00
84	777	43665	5	2011-05-31 00:00:00	S	2	2429.9928	2011-05-31 00:00:00
85	778	43665	8	2011-05-31 00:00:00	S	1	2429.9928	2011-05-31 00:00:00
86	732	43666	3	2011-05-31 00:00:00	S	1	440.1742	2011-05-31 00:00:00
87	753	43666	2	2011-05-31 00:00:00	S	1	2576.3544	2011-05-31 00:00:00
88	756	43666	4	2011-05-31 00:00:00	S	1	1049.7528	2011-05-31 00:00:00
89	764	43666	1	2011-05-31 00:00:00	S	1	503.3507	2011-05-31 00:00:00
90	766	43666	6	2011-05-31 00:00:00	S	1	503.3507	2011-05-31 00:00:00
91	768	43666	5	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
92	710	43667	1	2011-05-31 00:00:00	S	3	6.175	2011-05-31 00:00:00
93	773	43667	2	2011-05-31 00:00:00	S	1	2447.9928	2011-05-31 00:00:00
94	775	43667	4	2011-05-31 00:00:00	S	1	2429.9928	2011-05-31 00:00:00
95	778	43667	3	2011-05-31 00:00:00	S	1	2429.9928	2011-05-31 00:00:00
96	707	43668	7	2011-05-31 00:00:00	S	2	20.1865	2011-05-31 00:00:00
97	708	43668	27	2011-05-31 00:00:00	S	1	20.1865	2011-05-31 00:00:00
98	711	43668	8	2011-05-31 00:00:00	S	2	20.1865	2011-05-31 00:00:00
99	712	43668	10	2011-05-31 00:00:00	S	4	5.6187	2011-05-31 00:00:00
100	714	43668	25	2011-05-31 00:00:00	S	4	31.2437	2011-05-31 00:00:00
101	715	43668	5	2011-05-31 00:00:00	S	6	31.2437	2011-05-31 00:00:00
102	716	43668	19	2011-05-31 00:00:00	S	1	31.2437	2011-05-31 00:00:00
103	722	43668	26	2011-05-31 00:00:00	S	3	220.2496	2011-05-31 00:00:00
104	725	43668	18	2011-05-31 00:00:00	S	2	226.8571	2011-05-31 00:00:00
105	726	43668	15	2011-05-31 00:00:00	S	3	226.8571	2011-05-31 00:00:00
106	729	43668	11	2011-05-31 00:00:00	S	2	226.8571	2011-05-31 00:00:00
107	730	43668	6	2011-05-31 00:00:00	S	6	226.8571	2011-05-31 00:00:00
108	732	43668	21	2011-05-31 00:00:00	S	4	440.1742	2011-05-31 00:00:00
109	733	43668	28	2011-05-31 00:00:00	S	3	440.1742	2011-05-31 00:00:00
110	738	43668	24	2011-05-31 00:00:00	S	3	220.2496	2011-05-31 00:00:00
111	753	43668	2	2011-05-31 00:00:00	S	2	2576.3544	2011-05-31 00:00:00
112	754	43668	9	2011-05-31 00:00:00	S	2	1049.7528	2011-05-31 00:00:00
113	755	43668	12	2011-05-31 00:00:00	S	3	1049.7528	2011-05-31 00:00:00
114	756	43668	1	2011-05-31 00:00:00	S	3	1049.7528	2011-05-31 00:00:00
115	758	43668	22	2011-05-31 00:00:00	S	6	1049.7528	2011-05-31 00:00:00
116	760	43668	3	2011-05-31 00:00:00	S	7	503.3507	2011-05-31 00:00:00
117	761	43668	13	2011-05-31 00:00:00	S	3	503.3507	2011-05-31 00:00:00
118	762	43668	23	2011-05-31 00:00:00	S	4	503.3507	2011-05-31 00:00:00
119	763	43668	29	2011-05-31 00:00:00	S	3	503.3507	2011-05-31 00:00:00
120	764	43668	16	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
121	765	43668	4	2011-05-31 00:00:00	S	6	503.3507	2011-05-31 00:00:00
122	766	43668	17	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
123	768	43668	20	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
124	770	43668	14	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
125	747	43669	1	2011-05-31 00:00:00	S	1	881.4687	2011-05-31 00:00:00
126	709	43670	2	2011-05-31 00:00:00	S	2	6.175	2011-05-31 00:00:00
127	710	43670	1	2011-05-31 00:00:00	S	1	6.175	2011-05-31 00:00:00
128	773	43670	3	2011-05-31 00:00:00	S	2	2447.9928	2011-05-31 00:00:00
129	776	43670	4	2011-05-31 00:00:00	S	1	2429.9928	2011-05-31 00:00:00
130	708	43671	11	2011-05-31 00:00:00	S	1	20.1865	2011-05-31 00:00:00
131	711	43671	10	2011-05-31 00:00:00	S	1	20.1865	2011-05-31 00:00:00
132	714	43671	2	2011-05-31 00:00:00	S	2	31.2437	2011-05-31 00:00:00
133	716	43671	9	2011-05-31 00:00:00	S	1	31.2437	2011-05-31 00:00:00
134	732	43671	5	2011-05-31 00:00:00	S	2	440.1742	2011-05-31 00:00:00
135	753	43671	1	2011-05-31 00:00:00	S	1	2576.3544	2011-05-31 00:00:00
136	755	43671	7	2011-05-31 00:00:00	S	2	1049.7528	2011-05-31 00:00:00
137	756	43671	3	2011-05-31 00:00:00	S	1	1049.7528	2011-05-31 00:00:00
138	763	43671	6	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
139	764	43671	8	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
140	768	43671	4	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
141	709	43672	1	2011-05-31 00:00:00	S	6	6.175	2011-05-31 00:00:00
142	774	43672	3	2011-05-31 00:00:00	S	1	2447.9928	2011-05-31 00:00:00
143	776	43672	2	2011-05-31 00:00:00	S	2	2429.9928	2011-05-31 00:00:00
144	707	43673	11	2011-05-31 00:00:00	S	4	20.1865	2011-05-31 00:00:00
145	708	43673	9	2011-05-31 00:00:00	S	2	20.1865	2011-05-31 00:00:00
146	711	43673	10	2011-05-31 00:00:00	S	1	20.1865	2011-05-31 00:00:00
147	712	43673	8	2011-05-31 00:00:00	S	1	5.6187	2011-05-31 00:00:00
148	715	43673	2	2011-05-31 00:00:00	S	3	31.2437	2011-05-31 00:00:00
149	729	43673	3	2011-05-31 00:00:00	S	1	226.8571	2011-05-31 00:00:00
150	738	43673	6	2011-05-31 00:00:00	S	2	220.2496	2011-05-31 00:00:00
151	754	43673	1	2011-05-31 00:00:00	S	1	1049.7528	2011-05-31 00:00:00
152	761	43673	4	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
153	762	43673	5	2011-05-31 00:00:00	S	1	503.3507	2011-05-31 00:00:00
154	770	43673	7	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
155	758	43674	1	2011-05-31 00:00:00	S	3	1049.7528	2011-05-31 00:00:00
156	708	43675	4	2011-05-31 00:00:00	S	1	20.1865	2011-05-31 00:00:00
157	711	43675	2	2011-05-31 00:00:00	S	5	20.1865	2011-05-31 00:00:00
158	712	43675	7	2011-05-31 00:00:00	S	2	5.6187	2011-05-31 00:00:00
159	715	43675	9	2011-05-31 00:00:00	S	3	31.2437	2011-05-31 00:00:00
160	738	43675	3	2011-05-31 00:00:00	S	2	220.2496	2011-05-31 00:00:00
161	754	43675	8	2011-05-31 00:00:00	S	1	1049.7528	2011-05-31 00:00:00
162	758	43675	6	2011-05-31 00:00:00	S	2	1049.7528	2011-05-31 00:00:00
163	761	43675	1	2011-05-31 00:00:00	S	4	503.3507	2011-05-31 00:00:00
164	762	43675	5	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
165	709	43676	5	2011-05-31 00:00:00	S	4	6.175	2011-05-31 00:00:00
166	710	43676	3	2011-05-31 00:00:00	S	1	6.175	2011-05-31 00:00:00
167	775	43676	4	2011-05-31 00:00:00	S	3	2429.9928	2011-05-31 00:00:00
168	776	43676	1	2011-05-31 00:00:00	S	2	2429.9928	2011-05-31 00:00:00
169	778	43676	2	2011-05-31 00:00:00	S	2	2429.9928	2011-05-31 00:00:00
170	707	43677	10	2011-05-31 00:00:00	S	1	20.1865	2011-05-31 00:00:00
171	708	43677	5	2011-05-31 00:00:00	S	2	20.1865	2011-05-31 00:00:00
172	712	43677	9	2011-05-31 00:00:00	S	5	5.6187	2011-05-31 00:00:00
173	715	43677	1	2011-05-31 00:00:00	S	3	31.2437	2011-05-31 00:00:00
174	729	43677	12	2011-05-31 00:00:00	S	2	226.8571	2011-05-31 00:00:00
175	753	43677	2	2011-05-31 00:00:00	S	1	2576.3544	2011-05-31 00:00:00
176	754	43677	11	2011-05-31 00:00:00	S	1	1049.7528	2011-05-31 00:00:00
177	758	43677	3	2011-05-31 00:00:00	S	1	1049.7528	2011-05-31 00:00:00
178	760	43677	6	2011-05-31 00:00:00	S	4	503.3507	2011-05-31 00:00:00
179	763	43677	8	2011-05-31 00:00:00	S	1	503.3507	2011-05-31 00:00:00
180	765	43677	7	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
181	770	43677	4	2011-05-31 00:00:00	S	1	503.3507	2011-05-31 00:00:00
182	707	43678	19	2011-05-31 00:00:00	S	1	20.1865	2011-05-31 00:00:00
183	708	43678	8	2011-05-31 00:00:00	S	4	20.1865	2011-05-31 00:00:00
184	711	43678	18	2011-05-31 00:00:00	S	3	20.1865	2011-05-31 00:00:00
185	712	43678	7	2011-05-31 00:00:00	S	3	5.6187	2011-05-31 00:00:00
186	715	43678	15	2011-05-31 00:00:00	S	2	31.2437	2011-05-31 00:00:00
187	716	43678	12	2011-05-31 00:00:00	S	1	31.2437	2011-05-31 00:00:00
188	725	43678	11	2011-05-31 00:00:00	S	2	226.8571	2011-05-31 00:00:00
189	729	43678	9	2011-05-31 00:00:00	S	2	226.8571	2011-05-31 00:00:00
190	732	43678	4	2011-05-31 00:00:00	S	2	440.1742	2011-05-31 00:00:00
191	738	43678	2	2011-05-31 00:00:00	S	2	220.2496	2011-05-31 00:00:00
192	754	43678	16	2011-05-31 00:00:00	S	1	1049.7528	2011-05-31 00:00:00
193	755	43678	17	2011-05-31 00:00:00	S	1	1049.7528	2011-05-31 00:00:00
194	756	43678	10	2011-05-31 00:00:00	S	1	1049.7528	2011-05-31 00:00:00
195	758	43678	14	2011-05-31 00:00:00	S	2	1049.7528	2011-05-31 00:00:00
196	760	43678	1	2011-05-31 00:00:00	S	1	503.3507	2011-05-31 00:00:00
197	761	43678	6	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
198	762	43678	5	2011-05-31 00:00:00	S	3	503.3507	2011-05-31 00:00:00
199	765	43678	3	2011-05-31 00:00:00	S	1	503.3507	2011-05-31 00:00:00
200	770	43678	13	2011-05-31 00:00:00	S	1	503.3507	2011-05-31 00:00:00
201	715	43679	3	2011-05-31 00:00:00	S	2	31.2437	2011-05-31 00:00:00
202	760	43679	1	2011-05-31 00:00:00	S	1	503.3507	2011-05-31 00:00:00
203	770	43679	2	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
204	707	43680	4	2011-05-31 00:00:00	S	4	20.1865	2011-05-31 00:00:00
205	708	43680	12	2011-05-31 00:00:00	S	2	20.1865	2011-05-31 00:00:00
206	711	43680	6	2011-05-31 00:00:00	S	1	20.1865	2011-05-31 00:00:00
207	712	43680	14	2011-05-31 00:00:00	S	3	5.6187	2011-05-31 00:00:00
208	715	43680	7	2011-05-31 00:00:00	S	2	31.2437	2011-05-31 00:00:00
209	725	43680	8	2011-05-31 00:00:00	S	2	226.8571	2011-05-31 00:00:00
210	729	43680	5	2011-05-31 00:00:00	S	1	226.8571	2011-05-31 00:00:00
211	738	43680	3	2011-05-31 00:00:00	S	2	220.2496	2011-05-31 00:00:00
212	753	43680	11	2011-05-31 00:00:00	S	2	2576.3544	2011-05-31 00:00:00
213	756	43680	2	2011-05-31 00:00:00	S	2	1049.7528	2011-05-31 00:00:00
214	758	43680	9	2011-05-31 00:00:00	S	1	1049.7528	2011-05-31 00:00:00
215	760	43680	1	2011-05-31 00:00:00	S	3	503.3507	2011-05-31 00:00:00
216	761	43680	10	2011-05-31 00:00:00	S	1	503.3507	2011-05-31 00:00:00
217	763	43680	15	2011-05-31 00:00:00	S	1	503.3507	2011-05-31 00:00:00
218	765	43680	13	2011-05-31 00:00:00	S	3	503.3507	2011-05-31 00:00:00
219	707	43681	4	2011-05-31 00:00:00	S	1	20.1865	2011-05-31 00:00:00
220	708	43681	6	2011-05-31 00:00:00	S	2	20.1865	2011-05-31 00:00:00
221	711	43681	19	2011-05-31 00:00:00	S	2	20.1865	2011-05-31 00:00:00
222	712	43681	21	2011-05-31 00:00:00	S	2	5.6187	2011-05-31 00:00:00
223	714	43681	14	2011-05-31 00:00:00	S	2	31.2437	2011-05-31 00:00:00
224	715	43681	1	2011-05-31 00:00:00	S	6	31.2437	2011-05-31 00:00:00
225	716	43681	18	2011-05-31 00:00:00	S	2	31.2437	2011-05-31 00:00:00
226	725	43681	20	2011-05-31 00:00:00	S	1	226.8571	2011-05-31 00:00:00
227	729	43681	5	2011-05-31 00:00:00	S	1	226.8571	2011-05-31 00:00:00
228	730	43681	8	2011-05-31 00:00:00	S	2	226.8571	2011-05-31 00:00:00
229	732	43681	3	2011-05-31 00:00:00	S	1	440.1742	2011-05-31 00:00:00
230	738	43681	12	2011-05-31 00:00:00	S	2	220.2496	2011-05-31 00:00:00
231	753	43681	13	2011-05-31 00:00:00	S	1	2576.3544	2011-05-31 00:00:00
232	756	43681	17	2011-05-31 00:00:00	S	1	1049.7528	2011-05-31 00:00:00
233	758	43681	9	2011-05-31 00:00:00	S	3	1049.7528	2011-05-31 00:00:00
234	760	43681	16	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
235	761	43681	11	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
236	762	43681	2	2011-05-31 00:00:00	S	5	503.3507	2011-05-31 00:00:00
237	764	43681	15	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
238	768	43681	10	2011-05-31 00:00:00	S	1	503.3507	2011-05-31 00:00:00
239	770	43681	7	2011-05-31 00:00:00	S	3	503.3507	2011-05-31 00:00:00
240	715	43682	5	2011-05-31 00:00:00	S	1	31.2437	2011-05-31 00:00:00
241	758	43682	1	2011-05-31 00:00:00	S	2	1049.7528	2011-05-31 00:00:00
242	760	43682	3	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
243	762	43682	2	2011-05-31 00:00:00	S	1	503.3507	2011-05-31 00:00:00
244	770	43682	4	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
245	707	43683	11	2011-05-31 00:00:00	S	3	20.1865	2011-05-31 00:00:00
246	708	43683	5	2011-05-31 00:00:00	S	1	20.1865	2011-05-31 00:00:00
247	709	43683	13	2011-05-31 00:00:00	S	6	6.175	2011-05-31 00:00:00
248	711	43683	6	2011-05-31 00:00:00	S	2	20.1865	2011-05-31 00:00:00
249	712	43683	7	2011-05-31 00:00:00	S	3	5.6187	2011-05-31 00:00:00
250	715	43683	2	2011-05-31 00:00:00	S	2	31.2437	2011-05-31 00:00:00
251	772	43683	10	2011-05-31 00:00:00	S	1	2447.9928	2011-05-31 00:00:00
252	773	43683	3	2011-05-31 00:00:00	S	2	2447.9928	2011-05-31 00:00:00
253	774	43683	4	2011-05-31 00:00:00	S	1	2447.9928	2011-05-31 00:00:00
254	775	43683	8	2011-05-31 00:00:00	S	4	2429.9928	2011-05-31 00:00:00
255	776	43683	1	2011-05-31 00:00:00	S	2	2429.9928	2011-05-31 00:00:00
256	777	43683	9	2011-05-31 00:00:00	S	6	2429.9928	2011-05-31 00:00:00
257	778	43683	12	2011-05-31 00:00:00	S	5	2429.9928	2011-05-31 00:00:00
258	754	43684	1	2011-05-31 00:00:00	S	2	1049.7528	2011-05-31 00:00:00
259	758	43684	4	2011-05-31 00:00:00	S	2	1049.7528	2011-05-31 00:00:00
260	760	43684	3	2011-05-31 00:00:00	S	1	503.3507	2011-05-31 00:00:00
261	762	43684	2	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
262	763	43684	6	2011-05-31 00:00:00	S	1	503.3507	2011-05-31 00:00:00
263	770	43684	5	2011-05-31 00:00:00	S	1	503.3507	2011-05-31 00:00:00
264	725	43685	4	2011-05-31 00:00:00	S	1	226.8571	2011-05-31 00:00:00
265	754	43685	3	2011-05-31 00:00:00	S	1	1049.7528	2011-05-31 00:00:00
266	763	43685	2	2011-05-31 00:00:00	S	1	503.3507	2011-05-31 00:00:00
267	765	43685	1	2011-05-31 00:00:00	S	3	503.3507	2011-05-31 00:00:00
268	758	43686	1	2011-05-31 00:00:00	S	3	1049.7528	2011-05-31 00:00:00
269	762	43686	2	2011-05-31 00:00:00	S	1	503.3507	2011-05-31 00:00:00
270	770	43686	3	2011-05-31 00:00:00	S	1	503.3507	2011-05-31 00:00:00
271	765	43687	2	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
272	768	43687	1	2011-05-31 00:00:00	S	1	503.3507	2011-05-31 00:00:00
273	725	43688	1	2011-05-31 00:00:00	S	1	226.8571	2011-05-31 00:00:00
274	729	43688	6	2011-05-31 00:00:00	S	2	226.8571	2011-05-31 00:00:00
275	738	43688	4	2011-05-31 00:00:00	S	1	220.2496	2011-05-31 00:00:00
276	753	43688	11	2011-05-31 00:00:00	S	2	2576.3544	2011-05-31 00:00:00
277	754	43688	7	2011-05-31 00:00:00	S	2	1049.7528	2011-05-31 00:00:00
278	758	43688	8	2011-05-31 00:00:00	S	2	1049.7528	2011-05-31 00:00:00
279	760	43688	2	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
280	762	43688	3	2011-05-31 00:00:00	S	3	503.3507	2011-05-31 00:00:00
281	763	43688	5	2011-05-31 00:00:00	S	1	503.3507	2011-05-31 00:00:00
282	765	43688	9	2011-05-31 00:00:00	S	3	503.3507	2011-05-31 00:00:00
283	770	43688	10	2011-05-31 00:00:00	S	1	503.3507	2011-05-31 00:00:00
284	722	43689	10	2011-05-31 00:00:00	S	1	220.2496	2011-05-31 00:00:00
285	725	43689	3	2011-05-31 00:00:00	S	2	226.8571	2011-05-31 00:00:00
286	726	43689	9	2011-05-31 00:00:00	S	3	226.8571	2011-05-31 00:00:00
287	729	43689	12	2011-05-31 00:00:00	S	2	226.8571	2011-05-31 00:00:00
288	730	43689	13	2011-05-31 00:00:00	S	2	226.8571	2011-05-31 00:00:00
289	732	43689	14	2011-05-31 00:00:00	S	2	440.1742	2011-05-31 00:00:00
290	738	43689	2	2011-05-31 00:00:00	S	2	220.2496	2011-05-31 00:00:00
291	749	43689	19	2011-05-31 00:00:00	S	2	2576.3544	2011-05-31 00:00:00
292	753	43689	4	2011-05-31 00:00:00	S	1	2576.3544	2011-05-31 00:00:00
293	754	43689	21	2011-05-31 00:00:00	S	4	1049.7528	2011-05-31 00:00:00
294	755	43689	5	2011-05-31 00:00:00	S	2	1049.7528	2011-05-31 00:00:00
295	758	43689	18	2011-05-31 00:00:00	S	3	1049.7528	2011-05-31 00:00:00
296	760	43689	8	2011-05-31 00:00:00	S	7	503.3507	2011-05-31 00:00:00
297	761	43689	17	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
298	762	43689	20	2011-05-31 00:00:00	S	9	503.3507	2011-05-31 00:00:00
299	763	43689	11	2011-05-31 00:00:00	S	6	503.3507	2011-05-31 00:00:00
300	764	43689	1	2011-05-31 00:00:00	S	3	503.3507	2011-05-31 00:00:00
301	765	43689	15	2011-05-31 00:00:00	S	5	503.3507	2011-05-31 00:00:00
302	766	43689	6	2011-05-31 00:00:00	S	4	503.3507	2011-05-31 00:00:00
303	768	43689	16	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
304	770	43689	7	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
305	712	43690	3	2011-05-31 00:00:00	S	2	5.6187	2011-05-31 00:00:00
306	715	43690	1	2011-05-31 00:00:00	S	1	31.2437	2011-05-31 00:00:00
307	760	43690	4	2011-05-31 00:00:00	S	2	503.3507	2011-05-31 00:00:00
308	770	43690	2	2011-05-31 00:00:00	S	1	503.3507	2011-05-31 00:00:00
309	758	43691	1	2011-05-31 00:00:00	S	1	1049.7528	2011-05-31 00:00:00
310	707	43692	27	2011-05-31 00:00:00	S	4	20.1865	2011-05-31 00:00:00
311	708	43692	10	2011-05-31 00:00:00	S	3	20.1865	2011-05-31 00:00:00
312	711	43692	24	2011-05-31 00:00:00	S	3	20.1865	2011-05-31 00:00:00
313	712	43692	13	2011-05-31 00:00:00	S	6	5.6187	2011-05-31 00:00:00
314	714	43692	14	2011-05-31 00:00:00	S	4	31.2437	2011-05-31 00:00:00
315	715	43692	5	2011-05-31 00:00:00	S	10	31.2437	2011-05-31 00:00:00
316	716	43692	17	2011-05-31 00:00:00	S	4	31.2437	2011-05-31 00:00:00
